customer_id,order_date,category,product,sku,quantity,order_id
1166473,2025-08-16,Face Malai,Pomegranate Tulsi (Hot Dry) 13 - 19 Yrs Face Malai,FC-HDDM-PT-030,,F1166473|6
116678,2024-01-31,Face Malai,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,FC-CWDM-TP-030,,F116678|1
1166885,2026-03-26,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1166885|1
1167639,2024-11-17,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1167639|1
1168883,2024-02-14,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1168883|1
1168975,2024-11-15,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1168975|1
1169422,2024-03-31,Face Malai,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,FC-HDDM-FB-030,,F1169422|1
1169574,2024-03-10,Face Malai,Clove Tea-Tree (Anti-Acne) Face Malai,FC-DM-AA-030,,F1169574|1
116973,2024-01-10,Face Malai,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,FC-DM-DP-030,,F116973|1
1170006,2025-05-14,Face Malai,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,FC-HDDM-FB-030,,F1170006|1
117128,2025-04-09,Active Gel,Active Orange Kiwi Vit-C Gel,FC-AC-OK-050,,F117128|1
1171331,2024-07-26,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1171331|1
1171545,2024-02-07,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1171545|1
1171997,2024-03-25,Face Malai,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,FC-HDDM-FB-030,,F1171997|1
117323,2025-02-20,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-AC-BT-050,,F117323|1
1174806,2024-11-14,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1174806|1
1174806,2024-11-15,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1174806|2
1175037,2024-01-05,Face Malai,Winter Blackseed Tulsi (Cold) 13 - 19 Yrs Face Malai,FC-HG-PA-040,,F1175037|1
1175037,2024-02-07,Face Malai,Cocoa Mogra (Overnight) Face Malai - 30g,FC-DM-NR-030,,F1175037|2
1177090,2025-11-09,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 50g,FC-DM-PG-050,,F1177090|1
1177090,2026-03-24,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 50g,FC-DM-PG-050,,F1177090|2
1177116,2024-04-30,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1177116|1
1177637,2024-03-18,Active Gel,Active Olive Vit-E Night Gel,FC-AC-OV-050,,F1177637|1
1177928,2026-02-05,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1177928|1
1179345,2025-11-06,Face Malai,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,FC-HHDM-TV-030,,F1179345|1
1179345,2026-05-05,Active Gel,Active Olive Vit-E Night Gel,FC-AC-OV-050,,F1179345|2
1179396,2025-10-26,Face Malai,Cocoa Mogra (Overnight) Face Malai - 30g,FC-DM-NR-030,,F1179396|1
1179396,2025-10-26,Face Malai,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,FC-CWDM-TP-030,,F1179396|2
1180153,2024-01-21,Face Malai,GreenApple Tulsi (Hot Humid) 13 - 19 Yrs Face Malai,FC-HHDM-GAT-030,,F1180153|1
1182285,2024-05-31,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1182285|1
1184424,2024-04-03,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1184424|1
1184424,2025-03-14,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1184424|2
1184758,2025-11-07,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1184758|1
118480,2024-12-17,Active Gel,Active Orange Kiwi Vit-C Gel,FC-AC-OK-050,,F118480|1
1185235,2024-09-17,Face Malai,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,FC-HDDM-TR-030,,F1185235|1
1185634,2025-07-14,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1185634|1
1186147,2026-01-07,Face Malai,Cocoa Mogra (Overnight) Face Malai - 30g,FC-DM-NR-030,,F1186147|1
1186205,2024-08-14,Active Gel,Active Olive Vit-E Night Gel,FC-AC-OV-050,,F1186205|1
1186385,2025-03-07,Face Malai,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,FC-HHDM-FC-030,,F1186385|1
1186385,2025-03-28,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1186385|2
1186385,2025-06-01,Face Malai,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,FC-HHDM-FC-030,,F1186385|3
1186385,2025-10-16,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1186385|4
1186789,2024-05-02,Face Malai,Cocoa Mogra (Overnight) Face Malai - 30g,FC-DM-NR-030,,F1186789|1
1186789,2024-07-13,Face Malai,Cocoa Mogra (Overnight) Face Malai - 30g,FC-DM-NR-030,,F1186789|2
1186789,2025-02-07,Face Malai,Cocoa Mogra (Overnight) Face Malai - 30g,FC-DM-NR-030,,F1186789|3
1186789,2025-03-16,Face Malai,Cocoa Mogra (Overnight) Face Malai - 30g,FC-DM-NR-030,,F1186789|4
1186789,2025-06-07,Active Gel,Active Beetroot Tomato Vit-A Gel,FC-AC-BT-050,,F1186789|5
1186789,2025-08-22,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1186789|6
118753,2024-02-29,Face Malai,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,FC-HHDM-TV-030,,F118753|1
1189185,2025-07-20,Face Malai,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,FC-DM-DP-030,,F1189185|1
1189433,2024-07-19,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1189433|1
1189433,2024-10-01,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1189433|2
1191400,2024-09-15,Face Malai,Flax Carrot (Hot Humid) 35+ Face Malai - 50g,FC-HHDM-FC-050,,F1191400|1
119158,2024-10-11,Face Malai,Flax Bakuchi (Hot Dry) 35+ Face Malai - 50g,FC-HDDM-FB-050,,F119158|1
1191643,2024-11-13,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1191643|1
1192064,2025-08-26,Face Malai,Flax Walnut (Cold) 35+ Face Malai,FC-CWDM-FW-030,,F1192064|1
1192064,2026-02-22,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 50g,FC-HDDM-PT-030,,F1192064|2
1192349,2026-05-03,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 50g,FC-DM-PG-050,,F1192349|1
1192447,2025-07-03,Active Gel,Active Orange Kiwi Vit-C Gel,FC-AC-OK-050,,F1192447|1
1192967,2024-02-21,Face Malai,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,FC-DM-PG-030,,F1192967|1
1192991,2024-08-12,Face Malai,Flax Carrot (Hot Humid) 35+ Face Malai - 50g,FC-HHDM-FC-050,,F1192991|1
1194702,2024-12-05,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1194702|1
1195102,2024-02-11,Aloe Vera Gel,Aloe Vera Gel - 40 gms,FC-HG-PA-040,,F1195102|1
1196605,2024-08-20,Active Gel,Active Olive Vit-E Night Gel,FC-AC-OV-050,,F1196605|1
1196846,2025-10-13,Aloe Vera Gel,Aloe Vera Gel - 80 gms,FC-HG-PA-080,,F1196846|1
