order_date,sku,order_source,short_code,product_category,orders,customers,qty,rev
"Aug 9, 2026",BC-BL-PM-250,Flipkart,Peach Milk Malai Lotion - 250ml,Face Malai,13,12,13,2275
"Aug 9, 2026",EC-UE-FNC-020,D2C,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,35,35,38,8654.48
"Aug 9, 2026",FC-HHDM-TV-050,Flipkart,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,5,5,5,1425
"Aug 9, 2026",FC-DM-PG-050,D2C,Turmeric Nutmeg (Pigmentation)  Face Malai - 50g ,Face Malai,37,37,76,11866.45
"Aug 9, 2026",FC-HDDM-TR-030,D2C,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,3,3,3,817.44
"Aug 9, 2026",FC-HDDM-PT-030,Myntra,Pomegranate Tulsi (Hot Dry) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,315
"Aug 9, 2026",FC-CWDM-BT-030,D2C,Winter Blackseed Tulsi (Cold) 13 - 19 Yrs Face Malai,Face Malai,2,2,2,382.2
"Aug 9, 2026",FC-HHDM-TV-030,Cred,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,1,1,1,179
"Aug 9, 2026",FC-AC-BT-050,Nykaa,Active Beetroot Tomato Vit-A Gel,Active Gel,3,3,3,1139.63
"Aug 9, 2026",FC-AC-OV-050,Nykaa,Active Olive Vit-E Night Gel,Active Gel,3,3,3,1173
"Aug 9, 2026",FC-AC-OK-050,Nykaa,Active Orange Kiwi Vit-C Gel,Active Gel,8,8,8,3121.12
"Aug 9, 2026",FC-DM-PG-030,Myntra,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,4,4,4,1241
"Aug 9, 2026",FC-AC-OK-050,Cred,Active Orange Kiwi Vit-C Gel,Active Gel,11,10,11,1590.4
"Aug 9, 2026",EC-UE-PN-009,First Cry,Netraa - Under Eye Roll On Serum,Pure Netraa,1,1,1,304.56
"Aug 9, 2026",FC-HHDM-TV-030,Nykaa,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,7,7,7,2111.24
"Aug 9, 2026",FC-DM-NR-030,Myntra,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,1,1,1,294
"Aug 9, 2026",FC-HHDM-FC-030,First Cry,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,2,2,2,377
"Aug 9, 2026",FC-AC-NT-050,Nykaa,Active Neem TeaTree Gel,Active Gel,4,4,4,1522.34
"Aug 9, 2026",FC-DM-PG-030,Nykaa,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,10,10,10,3305.56
"Aug 9, 2026",FC-HDDM-FB-030,Cred,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,1,1,1,199
"Aug 9, 2026",EC-UE-PN-009,Cred,Netraa - Under Eye Roll On Serum,Pure Netraa,5,5,5,795
"Aug 9, 2026",EC-UE-PN-009,Nykaa,Netraa - Under Eye Roll On Serum,Pure Netraa,15,15,15,4611.87
"Aug 10, 2026",FC-DM-NR-030,Amazon,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,3,3,3,1004.85
"Aug 10, 2026",FC-DM-NR-030,Nykaa,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,3,3,3,987.41
"Aug 10, 2026",BA-FM-MNO-075,D2C,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,10,10,10,2460.49
"Aug 10, 2026",FC-AC-NT-050,D2C,Active Neem TeaTree Gel,Active Gel,7,7,7,2237.89
"Aug 10, 2026",FC-HHDM-FC-030,Amazon,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,1,1,1,334.95
"Aug 10, 2026",FC-HHDM-TV-030,Cred,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,1,1,1,179
"Aug 10, 2026",FC-DM-AA-030,D2C,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,7,7,7,2035.95
"Aug 10, 2026",FC-HDDM-TR-050,D2C,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 50g,Face Malai,7,7,14,2185.13
"Aug 10, 2026",FC-DM-PG-030,Nykaa,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,10,10,10,3314.3
"Aug 10, 2026",FC-AC-NT-050,Nykaa,Active Neem TeaTree Gel,Active Gel,2,2,2,751.13
"Aug 10, 2026",FC-HHDM-FC-030,Flipkart,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,2,2,2,414
"Aug 10, 2026",BC-BL-PM-250,Flipkart,Peach Milk Malai Lotion - 250ml,Face Malai,12,12,12,2085
"Aug 10, 2026",EC-UE-FNC-020,D2C,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,22,22,23,6282.8
"Aug 10, 2026",FC-HDDM-FB-050,D2C,Flax Bakuchi (Hot Dry) 35+ Face Malai - 50g,Face Malai,2,2,4,715.78
"Aug 10, 2026",FC-HDDM-FB-030,Amazon,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,1,1,1,334.95
"Aug 10, 2026",FC-HHDM-TV-050,Flipkart,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,1,1,1,285
"Aug 10, 2026",FC-DM-AA-030,Amazon,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,4,4,4,1218
"Aug 10, 2026",FC-DM-DP-030,D2C,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,1,1,1,297
"Aug 10, 2026",EC-UE-FNC-020,Nykaa,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,4,4,4,1272.97
"Aug 10, 2026",FC-DM-PG-050,D2C,Turmeric Nutmeg (Pigmentation)  Face Malai - 50g ,Face Malai,20,20,42,7806.2
"Aug 10, 2026",BA-FM-MNO-075,Jio Mart,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,1,1,1,290
"Aug 10, 2026",FC-HHDM-FC-050,Flipkart,Flax Carrot (Hot Humid) 35+ Face Malai - 50g,Face Malai,1,1,2,348
"Aug 10, 2026",EC-UE-PN-009,Cred,Netraa - Under Eye Roll On Serum,Pure Netraa,2,2,2,318
"Aug 10, 2026",BA-FM-MNO-075,First Cry,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,4,4,5,1299.19
"Aug 10, 2026",FC-HHDM-FC-030,Nykaa,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,3,3,3,939
"Aug 10, 2026",FC-CWDM-FW-030,D2C,Flax Walnut (Cold) 35+ Face Malai,Face Malai,4,4,4,1155.37
"Aug 10, 2026",FC-AC-OV-050,D2C,Active Olive Vit-E Night Gel,Active Gel,12,11,12,4134.82
"Aug 10, 2026",FC-DM-NR-030,Pop Club,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,4,4,4,1036
"Aug 10, 2026",FC-HDDM-FB-030,D2C,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,7,7,7,2294.23
"Aug 10, 2026",FC-HHDM-GAT-030,Flipkart,GreenApple Tulsi (Hot Humid) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,163.5
"Aug 10, 2026",FC-CWDM-FW-030,Myntra,Flax Walnut (Cold) 35+ Face Malai,Face Malai,2,2,2,702
"Aug 10, 2026",FC-AC-AC-050,D2C,Active Aloe Cactus Hydra Lift Gel,Active Gel,4,4,4,1273.33
"Aug 10, 2026",FC-DM-DP-030,Nykaa,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,1,1,1,308.14
"Aug 10, 2026",FC-AC-OK-050,D2C,Active Orange Kiwi Vit-C Gel,Active Gel,28,28,28,9618.3
"Aug 10, 2026",FC-HDDM-TR-030,Nykaa,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,1,1,1,302
"Aug 10, 2026",FC-HHDM-FC-030,D2C,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,6,6,6,1618.15
"Aug 10, 2026",FC-DM-PG-030,Cred,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,1,1,1,174.5
"Aug 10, 2026",BA-FM-MNO-075,Flipkart,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,2,2,2,294
"Aug 10, 2026",EC-UE-FNC-020,Myntra,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,2,2,2,602
"Aug 10, 2026",FC-DM-PG-030,D2C,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,14,14,14,4002.4
"Aug 10, 2026",FC-AC-BT-050,D2C,Active Beetroot Tomato Vit-A Gel,Active Gel,5,5,5,1718.67
"Aug 10, 2026",FC-DM-PG-030,Flipkart Fulfilled,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,1,1,1,197
"Aug 10, 2026",FC-AC-NT-050,Amazon,Active Neem TeaTree Gel,Active Gel,1,1,1,367.5
"Aug 10, 2026",FC-DM-NR-030,D2C,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,11,11,11,3194.48
"Aug 10, 2026",EC-UE-PN-009,Nykaa,Netraa - Under Eye Roll On Serum,Pure Netraa,9,9,9,2796.57
"Aug 10, 2026",EC-UE-FNC-020,Pop Club,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,4,4,4,876
"Aug 10, 2026",FC-HHDM-TV-050,Amazon,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,1,1,1,394.12
"Aug 10, 2026",FC-AC-NT-050,Myntra,Active Neem TeaTree Gel,Active Gel,1,1,1,382
"Aug 10, 2026",FC-AC-OK-050,Cred,Active Orange Kiwi Vit-C Gel,Active Gel,3,3,3,405.18
"Aug 10, 2026",BA-FM-MNO-075,Myntra,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,1,1,1,313
"Aug 10, 2026",FC-DM-NR-030,Cred,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,1,1,1,174.5
"Aug 10, 2026",FC-HHDM-TV-030,Flipkart,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,1,1,1,208
"Aug 10, 2026",FC-HDDM-PT-030,D2C,Pomegranate Tulsi (Hot Dry) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,190
"Aug 10, 2026",FC-HDDM-FB-030,Cred,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,1,1,1,199
"Aug 10, 2026",FC-HHDM-TV-030,D2C,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,10,10,11,2716.41
"Aug 10, 2026",FC-CWDM-TP-030,D2C,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,Face Malai,5,5,5,1140.93
"Aug 10, 2026",FC-DM-NR-050,D2C,Cocoa Mogra (Overnight) Face Malai - 50g ,Face Malai,3,3,6,1096.8
"Aug 10, 2026",FC-AC-OK-050,Flipkart,Active Orange Kiwi Vit-C Gel,Active Gel,2,2,2,488
"Aug 10, 2026",FC-DM-DP-030,Amazon,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,2,2,2,630
"Aug 10, 2026",FC-HHDM-GAT-030,D2C,GreenApple Tulsi (Hot Humid) 13 - 19 Yrs Face Malai,Face Malai,3,3,3,882.25
"Aug 10, 2026",FC-HDDM-FB-030,Nykaa,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,2,2,2,626
"Aug 10, 2026",FC-DM-PG-030,Amazon,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,17,17,19,6364.05
"Aug 10, 2026",EC-UE-PN-009,Flipkart,Netraa - Under Eye Roll On Serum,Pure Netraa,3,3,3,516
"Aug 10, 2026",EC-UE-FNC-020,Flipkart,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,1,1,1,184
"Aug 10, 2026",EC-UE-PN-009,First Cry,Netraa - Under Eye Roll On Serum,Pure Netraa,1,1,1,188
"Aug 10, 2026",EC-UE-PN-009,Myntra,Netraa - Under Eye Roll On Serum,Pure Netraa,4,4,4,1251
"Aug 10, 2026",FC-HHDM-TV-050,D2C,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,1,1,1,338
"Aug 10, 2026",EC-UE-PN-009,D2C,Netraa - Under Eye Roll On Serum,Pure Netraa,17,17,17,4339.06
"Aug 10, 2026",FC-DM-NR-030,Myntra,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,2,2,2,696
"Aug 10, 2026",FC-DM-PG-030,Myntra,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,3,3,3,1012
"Aug 10, 2026",FC-CWDM-FW-030,Amazon,Flax Walnut (Cold) 35+ Face Malai,Face Malai,2,2,2,678.3
"Aug 10, 2026",FC-DM-PG-030,Flipkart,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,6,6,8,1745.8
"Aug 10, 2026",FC-HHDM-FC-030,First Cry,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,1,1,1,188.5
"Aug 10, 2026",FC-HHDM-TV-030,Nykaa,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,2,2,2,590.59
"Aug 10, 2026",FC-HHDM-TV-005,Amazon,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 5g - Brand starter,Face Malai,1,1,1,66.67
"Aug 10, 2026",FC-AC-OK-050,Pop Club,Active Orange Kiwi Vit-C Gel,Active Gel,2,2,3,1245
"Aug 10, 2026",FC-HDDM-TR-030,Flipkart,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,1,1,1,190
"Aug 10, 2026",BA-FM-MNO-075,Nykaa,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,7,7,7,2155.19
"Aug 10, 2026",FC-AC-OK-050,Nykaa,Active Orange Kiwi Vit-C Gel,Active Gel,4,4,5,1935.52
"Aug 10, 2026",FC-HDDM-PT-030,First Cry,Pomegranate Tulsi (Hot Dry) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,190
"Aug 10, 2026",FC-HHDM-FC-050,D2C,Flax Carrot (Hot Humid) 35+ Face Malai - 50g,Face Malai,6,6,12,2240.29
"Aug 10, 2026",FC-AC-OV-050,Nykaa,Active Olive Vit-E Night Gel,Active Gel,2,2,2,774.89
"Aug 10, 2026",FC-HDDM-TR-030,D2C,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,1,1,1,297.9
"Aug 10, 2026",FC-DM-AA-030,Nykaa,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,2,2,2,655.16
"Aug 11, 2026",FC-CWDM-FW-030,Nykaa,Flax Walnut (Cold) 35+ Face Malai,Face Malai,1,1,2,626
"Aug 11, 2026",FC-HHDM-TV-005,Amazon,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 5g - Brand starter,Face Malai,1,1,1,66.67
"Aug 11, 2026",FC-HDDM-TR-030,Cred,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,3,2,3,537
"Aug 11, 2026",FC-DM-AA-030,Pop Club,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,1,1,1,259
"Aug 11, 2026",FC-AC-OV-050,First Cry,Active Olive Vit-E Night Gel,Active Gel,1,1,1,235.5
"Aug 11, 2026",FC-HDDM-FB-030,Amazon,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,1,1,1,334.95
"Aug 11, 2026",FC-DM-PG-030,Flipkart,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,4,4,4,844
"Aug 11, 2026",FC-HDDM-FB-050,D2C,Flax Bakuchi (Hot Dry) 35+ Face Malai - 50g,Face Malai,2,2,4,634
"Aug 11, 2026",FC-HHDM-TV-030,Nykaa,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,1,1,1,302
"Aug 11, 2026",FC-HDDM-TR-050,D2C,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 50g,Face Malai,4,4,8,1347.15
"Aug 11, 2026",EC-UE-FNC-020,Pop Club,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,3,3,3,657
"Aug 11, 2026",FC-DM-AA-030,Amazon,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,3,3,3,913.5
"Aug 11, 2026",FC-DM-PG-030,Pop Club,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,1,1,1,259
"Aug 11, 2026",FC-AC-OK-050,Amazon,Active Orange Kiwi Vit-C Gel,Active Gel,3,3,3,1130.85
"Aug 11, 2026",FC-HDDM-PT-030,D2C,Pomegranate Tulsi (Hot Dry) 13 - 19 Yrs Face Malai,Face Malai,2,2,2,569
"Aug 11, 2026",FC-HHDM-TV-030,Flipkart,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,3,3,3,624
"Aug 11, 2026",FC-AC-NT-050,Nykaa,Active Neem TeaTree Gel,Active Gel,2,2,2,762
"Aug 11, 2026",EC-UE-FNC-020,Myntra,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,5,5,5,1615
"Aug 11, 2026",FC-HHDM-TV-030,D2C,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,10,10,10,2292.34
"Aug 11, 2026",FC-AC-NT-050,Meesho,Active Neem TeaTree Gel,Active Gel,1,1,1,324
"Aug 11, 2026",FC-DM-PG-030,D2C,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,14,14,14,3910.69
"Aug 11, 2026",FC-DM-PG-030,Nykaa,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,5,5,6,1993.32
"Aug 11, 2026",FC-HDDM-FB-030,Flipkart,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,1,1,1,207
"Aug 11, 2026",FC-HHDM-TV-030,Myntra,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,1,1,1,328
"Aug 11, 2026",FC-HHDM-TV-030,First Cry,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,1,1,1,197
"Aug 11, 2026",FC-DM-NR-030,Amazon,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,7,7,7,2344.65
"Aug 11, 2026",EC-UE-PN-009,Myntra,Netraa - Under Eye Roll On Serum,Pure Netraa,1,1,1,313
"Aug 11, 2026",FC-HDDM-TR-030,D2C,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,2,2,2,613.32
"Aug 11, 2026",FC-DM-PG-030,Cred,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,2,2,2,298
"Aug 11, 2026",BA-FM-MNO-075,D2C,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,13,13,19,4762.66
"Aug 11, 2026",FC-DM-DP-030,Amazon,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,1,1,1,315
"Aug 11, 2026",FC-HHDM-GAT-030,D2C,GreenApple Tulsi (Hot Humid) 13 - 19 Yrs Face Malai,Face Malai,2,2,2,476.29
"Aug 11, 2026",FC-DM-PG-030,Amazon,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,12,12,26,8708.7
"Aug 11, 2026",EC-UE-PN-009,First Cry,Netraa - Under Eye Roll On Serum,Pure Netraa,1,1,1,188
"Aug 11, 2026",FC-HDDM-TR-030,Nykaa,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,1,1,1,302
"Aug 11, 2026",FC-HDDM-FB-030,Nykaa,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,2,2,2,624.33
"Aug 11, 2026",FC-CWDM-FW-030,First Cry,Flax Walnut (Cold) 35+ Face Malai,Face Malai,1,1,1,351.92
"Aug 11, 2026",EC-UE-FNC-020,Nykaa,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,7,7,7,2208.14
"Aug 11, 2026",BA-FM-MNO-075,Amazon,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,1,1,1,300.72
"Aug 11, 2026",EC-UE-PN-009,Flipkart,Netraa - Under Eye Roll On Serum,Pure Netraa,2,2,2,382
"Aug 11, 2026",FC-DM-NR-050,D2C,Cocoa Mogra (Overnight) Face Malai - 50g ,Face Malai,1,1,2,320.4
"Aug 11, 2026",EC-UE-PN-009,D2C,Netraa - Under Eye Roll On Serum,Pure Netraa,20,20,21,5155.12
"Aug 11, 2026",FC-DM-AA-030,Nykaa,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,2,2,2,596.98
"Aug 11, 2026",FC-AC-NT-050,D2C,Active Neem TeaTree Gel,Active Gel,5,5,5,1835.63
"Aug 11, 2026",FC-AC-BT-050,D2C,Active Beetroot Tomato Vit-A Gel,Active Gel,6,6,6,2017.99
"Aug 11, 2026",FC-DM-PG-050,D2C,Turmeric Nutmeg (Pigmentation)  Face Malai - 50g ,Face Malai,9,9,20,3882.61
"Aug 11, 2026",FC-HHDM-TV-030,Amazon,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,3,3,3,945
"Aug 11, 2026",BA-FM-MNO-075,First Cry,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,7,7,7,1960.18
"Aug 11, 2026",FC-AC-OK-050,Pop Club,Active Orange Kiwi Vit-C Gel,Active Gel,2,2,2,498
"Aug 11, 2026",EC-UE-PN-009,Cred,Netraa - Under Eye Roll On Serum,Pure Netraa,1,1,1,159
"Aug 11, 2026",FC-CWDM-FW-030,Flipkart,Flax Walnut (Cold) 35+ Face Malai,Face Malai,1,1,1,211
"Aug 11, 2026",FC-DM-NR-030,D2C,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,8,8,8,2618
"Aug 11, 2026",FC-DM-AA-030,D2C,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,9,9,9,2842.3
"Aug 11, 2026",FC-CWDM-FW-030,Amazon,Flax Walnut (Cold) 35+ Face Malai,Face Malai,3,3,3,1017.45
"Aug 11, 2026",FC-HHDM-TV-050,Amazon,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,4,4,4,1576.48
"Aug 11, 2026",FC-HHDM-TV-050,Flipkart,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,1,1,1,285
"Aug 11, 2026",FC-AC-BT-050,Nykaa,Active Beetroot Tomato Vit-A Gel,Active Gel,2,2,2,759.63
"Aug 11, 2026",FC-CWDM-TP-030,First Cry,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,Face Malai,1,1,1,200
"Aug 11, 2026",FC-AC-OV-050,Nykaa,Active Olive Vit-E Night Gel,Active Gel,1,1,1,391
"Aug 11, 2026",FC-HHDM-FC-030,Cred,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,2,2,2,398
"Aug 11, 2026",FC-AC-OK-050,Nykaa,Active Orange Kiwi Vit-C Gel,Active Gel,4,4,4,1559.47
"Aug 11, 2026",FC-HDDM-FB-030,D2C,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,3,3,3,890.23
"Aug 11, 2026",FC-DM-NR-030,Pop Club,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,1,1,1,259
"Aug 11, 2026",EC-UE-FNC-020,First Cry,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,4,3,4,776
"Aug 11, 2026",FC-AC-OK-050,Cred,Active Orange Kiwi Vit-C Gel,Active Gel,5,4,5,674.8
"Aug 11, 2026",FC-HHDM-FC-030,D2C,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,7,7,7,2046.74
"Aug 11, 2026",FC-HDDM-TR-030,Amazon,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,1,1,1,315
"Aug 11, 2026",FC-DM-DP-030,D2C,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,5,5,7,2106.17
"Aug 11, 2026",FC-HHDM-TV-050,D2C,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,4,4,4,1295.03
"Aug 11, 2026",FC-CWDM-FW-030,D2C,Flax Walnut (Cold) 35+ Face Malai,Face Malai,2,2,2,669.87
"Aug 11, 2026",FC-AC-OK-050,D2C,Active Orange Kiwi Vit-C Gel,Active Gel,13,13,14,4499.29
"Aug 11, 2026",FC-HHDM-FC-050,D2C,Flax Carrot (Hot Humid) 35+ Face Malai - 50g,Face Malai,6,6,12,1981.56
"Aug 11, 2026",EC-UE-PN-009,Nykaa,Netraa - Under Eye Roll On Serum,Pure Netraa,8,8,8,2483.29
"Aug 11, 2026",BA-FM-MNO-075,Nykaa,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,4,4,5,1532.03
"Aug 11, 2026",BC-BL-PM-250,Flipkart,Peach Milk Malai Lotion - 250ml,Face Malai,9,9,9,1575
"Aug 11, 2026",EC-UE-FNC-020,D2C,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,13,13,15,4016.69
"Aug 11, 2026",FC-HDDM-FB-030,First Cry,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,2,2,2,377
"Aug 11, 2026",FC-AC-AC-050,D2C,Active Aloe Cactus Hydra Lift Gel,Active Gel,1,1,2,765.63
"Aug 11, 2026",EC-UE-PN-009,Amazon,Netraa - Under Eye Roll On Serum,Pure Netraa,1,1,1,301.35
"Aug 11, 2026",FC-HDDM-FB-030,Cred,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,1,1,1,199
"Aug 11, 2026",FC-AC-OK-050,First Cry,Active Orange Kiwi Vit-C Gel,Active Gel,1,1,1,235.5
"Aug 11, 2026",FC-CWDM-TP-030,D2C,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,Face Malai,3,3,3,765.61
"Aug 11, 2026",FC-DM-DP-030,Myntra,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,1,1,1,328
"Aug 11, 2026",FC-AC-AC-050,Flipkart,Active Aloe Cactus Hydra Lift Gel,Active Gel,1,1,1,239.5
"Aug 11, 2026",FC-HHDM-TV-030,Cred,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,2,2,2,358
"Aug 11, 2026",FC-DM-NR-050,Flipkart,Cocoa Mogra (Overnight) Face Malai - 50g ,Face Malai,2,2,4,751.5
"Aug 11, 2026",FC-DM-NR-030,Cred,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,1,1,1,199
"Aug 11, 2026",FC-DM-AA-030,Meesho,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,1,1,1,372
"Aug 11, 2026",FC-DM-NR-030,Myntra,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,1,1,1,348
"Aug 11, 2026",FC-AC-OK-050,Flipkart,Active Orange Kiwi Vit-C Gel,Active Gel,1,1,1,223.5
"Aug 11, 2026",FC-AC-OV-050,D2C,Active Olive Vit-E Night Gel,Active Gel,8,8,9,3187.13
"Aug 11, 2026",FC-HHDM-FC-030,Flipkart,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,1,1,1,225
"Aug 11, 2026",FC-DM-NR-030,Nykaa,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,1,1,1,331.8
